url_path,views_total,views_unique
/SAP/e-mobility-charging-stations-simulator,115,74
/sap/e-mobility-charging-stations-simulator,19,14
/SAP/e-mobility-charging-stations-simulator/tree/main,13,9
/SAP/e-mobility-charging-stations-simulator/issues,12,7
/SAP/e-mobility-charging-stations-simulator/blob/main/ui/web/README.md,10,7
/SAP/e-mobility-charging-stations-simulator/blob/main/src/assets/config.json,8,5
/SAP/e-mobility-charging-stations-simulator/pulls,7,6
/SAP/e-mobility-charging-stations-simulator/tree/main/src/assets,6,3
/SAP/e-mobility-charging-stations-simulator/blob/main/.github/copilot-instructions.md,5,5
/SAP/e-mobility-charging-stations-simulator/blob/main/README.md,5,4
